0	55.38918246769193
1.0	0.9999999999999999
2.0	1.0000000000000002
3.0	1.0000000000000002
4.0	1.0
5.0	1.0000000000000002
6.0	1.0000000000000002
7.0	1.0000000000000002
8.0	1.0
9.0	1.0000000000000004
10.0	1.0000000000000004
11.0	1.0
12.0	0.9999999999999999
13.0	1.0000000000000002
14.0	0.9999999999999999
15.0	1.0
16.0	1.0000000000000002
17.0	1.0000000000000002
18.0	1.0000000000000002
19.0	1.0000000000000002
20.0	1.0
21.0	1.0000000000000002
22.0	1.0
23.0	1.0000000000000002
24.0	1.0000000000000002
25.0	1.0000000000000004
26.0	1.0000000000000002
27.0	1.0
28.0	1.0
29.0	1.0
30.0	1.0000000000000002
31.0	1.0
32.0	0.9999999999999999
33.0	1.0
34.0	1.0000000000000004
35.0	1.0
36.0	1.0000000000000004
37.0	1.0000000000000002
38.0	1.0
39.0	1.0000000000000002
40.0	1.0
41.0	1.0000000000000004
42.0	1.0000000000000002
43.0	1.0000000000000004
44.0	1.0000000000000002
45.0	1.0
46.0	0.9999999999999999
47.0	1.0000000000000002
48.0	0.9999999999999999
49.0	1.0000000000000004
50.0	1.0
51.0	1.0000000000000004
52.0	1.0
53.0	1.0
54.0	1.0000000000000002
55.0	1.0000000000000002
56.0	1.0000000000000004
57.0	1.0000000000000002
58.0	1.0000000000000002
59.0	1.0
60.0	1.0000000000000004
61.0	1.0000000000000004
62.0	0.9999999999999999
63.0	1.0000000000000002
64.0	1.0000000000000004
65.0	1.0000000000000004
66.0	1.0
67.0	1.0000000000000004
68.0	1.0
69.0	1.0000000000000004
70.0	1.0000000000000002
71.0	1.0
72.0	1.0000000000000002
73.0	1.0
74.0	1.0
75.0	1.0
76.0	0.9999999999999999
77.0	1.0
78.0	1.0
79.0	1.0000000000000004
80.0	1.0
81.0	1.0000000000000002
82.0	1.0000000000000004
83.0	1.0000000000000002
84.0	1.0
85.0	1.0
86.0	0.9999999999999999
87.0	1.0000000000000002
88.0	1.0
89.0	1.0000000000000002
90.0	1.0000000000000004
91.0	1.0000000000000004
92.0	1.0000000000000002
93.0	1.0
94.0	1.0000000000000002
95.0	1.0
96.0	0.9999999999999999
97.0	1.0000000000000002
98.0	1.0000000000000002
99.0	1.0000000000000002
100.0	1.0
101.0	1.0
102.0	1.0000000000000002
103.0	1.0
104.0	1.0000000000000002
105.0	1.0
106.0	1.0000000000000004
107.0	1.0000000000000002
108.0	1.0
109.0	0.9999999999999999
110.0	1.0
111.0	0.9999999999999999
112.0	1.0000000000000002
113.0	0.9999999999999999
114.0	1.0000000000000004
115.0	1.0000000000000004
116.0	0.9999999999999999
117.0	1.0000000000000002
118.0	1.0
119.0	1.0000000000000002
120.0	1.0
121.0	1.0000000000000004
122.0	1.0000000000000002
123.0	1.0000000000000004
124.0	1.0000000000000002
125.0	1.0
126.0	1.0
127.0	1.0000000000000002
128.0	1.0
129.0	1.0000000000000002
130.0	1.0000000000000002
131.0	1.0
132.0	1.0
133.0	1.0000000000000002
134.0	1.0000000000000002
135.0	1.0000000000000002
136.0	1.0000000000000002
137.0	1.0000000000000002
138.0	1.0000000000000002
139.0	1.0
140.0	1.0000000000000002
141.0	1.0
142.0	1.0000000000000002
143.0	1.0000000000000002
144.0	0.9999999999999999
145.0	1.0000000000000002
146.0	1.0
147.0	0.9999999999999999
148.0	1.0
149.0	1.0
150.0	1.0000000000000004
151.0	1.0000000000000002
152.0	1.0
153.0	1.0000000000000002
154.0	1.0
155.0	1.0
156.0	1.0000000000000004
157.0	1.0
158.0	1.0
159.0	1.0000000000000002
160.0	1.0
161.0	1.0000000000000002
162.0	0.9999999999999999
163.0	1.0
164.0	1.0
165.0	1.0
166.0	1.0000000000000002
167.0	1.0
168.0	1.0000000000000002
169.0	1.0000000000000004
170.0	1.0
171.0	1.0
172.0	1.0000000000000002
173.0	1.0
174.0	1.0000000000000002
175.0	1.0
176.0	1.0000000000000002
177.0	1.0
178.0	1.0
179.0	1.0000000000000002
180.0	1.0000000000000002
181.0	0.9999999999999999
182.0	1.0000000000000002
183.0	1.0
184.0	1.0
185.0	1.0000000000000004
186.0	1.0000000000000002
187.0	1.0
188.0	0.9999999999999998
189.0	1.0000000000000002
190.0	0.9999999999999999
191.0	1.0
192.0	1.0000000000000002
193.0	0.9999999999999999
194.0	0.9999999999999999
195.0	1.0
196.0	1.0
197.0	1.0
198.0	1.0000000000000002
199.0	1.0000000000000002
200.0	1.0
201.0	1.0000000000000002
202.0	1.0000000000000002
203.0	1.0
204.0	0.9999999999999999
205.0	1.0
206.0	1.0
207.0	1.0000000000000002
208.0	1.0
209.0	1.0
210.0	1.0000000000000002
211.0	1.0000000000000002
212.0	1.0000000000000002
213.0	1.0000000000000002
214.0	1.0000000000000002
215.0	1.0
216.0	1.0
217.0	1.0000000000000002
218.0	1.0
219.0	1.0000000000000004
220.0	1.0
221.0	1.0
222.0	1.0000000000000002
223.0	1.0
224.0	1.0
225.0	1.0000000000000004
226.0	1.0000000000000004
227.0	1.0000000000000002
228.0	1.0000000000000002
229.0	1.0
230.0	1.0
231.0	1.0000000000000004
232.0	0.9999999999999999
233.0	1.0000000000000002
234.0	1.0000000000000002
235.0	1.0
236.0	0.9999999999999999
237.0	1.0000000000000004
238.0	1.0
239.0	1.0000000000000004
240.0	1.0000000000000002
241.0	1.0000000000000002
242.0	1.0000000000000002
243.0	1.0000000000000002
244.0	1.0000000000000002
245.0	1.0000000000000002
246.0	0.9999999999999999
247.0	1.0000000000000002
248.0	1.0000000000000004
249.0	1.0000000000000004
250.0	1.0000000000000002
251.0	1.0000000000000004
252.0	1.0
253.0	1.0000000000000002
254.0	1.0000000000000002
255.0	1.0000000000000002
256.0	1.0000000000000002
257.0	1.0
258.0	0.9999999999999998
259.0	1.0
260.0	1.0
261.0	1.0000000000000002
262.0	1.0000000000000002
263.0	1.0000000000000004
264.0	1.0000000000000002
265.0	1.0000000000000004
266.0	1.0000000000000002
267.0	1.0000000000000002
268.0	1.0000000000000002
269.0	1.0000000000000002
270.0	1.0000000000000002
271.0	1.0000000000000002
272.0	1.0000000000000004
273.0	1.0000000000000002
274.0	1.0
275.0	0.9999999999999999
276.0	1.0000000000000004
277.0	1.0000000000000004
278.0	1.0000000000000004
279.0	1.0000000000000004
280.0	1.0
281.0	1.0
282.0	1.0
283.0	1.0000000000000004
284.0	1.0000000000000004
285.0	1.0000000000000002
286.0	1.0000000000000004
287.0	1.0000000000000002
288.0	1.0000000000000002
289.0	1.0000000000000002
290.0	1.0000000000000002
291.0	1.0000000000000004
292.0	0.9999999999999998
293.0	1.0000000000000002
294.0	1.0000000000000002
295.0	0.9999999999999999
296.0	1.0
297.0	1.0
298.0	1.0000000000000002
299.0	1.0000000000000002
300.0	1.0000000000000004
301.0	1.0000000000000002
302.0	1.0
303.0	1.0000000000000002
304.0	1.0000000000000004
305.0	1.0000000000000002
306.0	1.0000000000000002
307.0	1.0000000000000004
308.0	1.0000000000000002
309.0	1.0000000000000004
310.0	1.0000000000000004
311.0	0.9999999999999999
312.0	1.0
313.0	1.0000000000000002
314.0	1.0000000000000004
315.0	1.0000000000000004
316.0	1.0
317.0	1.0000000000000002
318.0	1.0000000000000002
319.0	1.0000000000000002
320.0	1.0000000000000002
321.0	1.0000000000000002
322.0	1.0000000000000002
323.0	1.0
324.0	1.0
325.0	1.0000000000000002
326.0	1.0
327.0	1.0000000000000002
328.0	1.0000000000000004
329.0	1.0000000000000002
330.0	1.0
331.0	1.0000000000000002
332.0	1.0
333.0	1.0000000000000004
334.0	1.0000000000000004
335.0	1.0
336.0	1.0000000000000002
337.0	1.0
338.0	1.0
339.0	1.0000000000000002
340.0	1.0
341.0	1.0000000000000002
342.0	1.0
343.0	1.0
344.0	1.0000000000000002
345.0	1.0000000000000002
346.0	1.0
347.0	1.0
348.0	1.0000000000000002
349.0	1.0
350.0	1.0
351.0	1.0000000000000002
352.0	0.9999999999999999
353.0	1.0
354.0	1.0
355.0	1.0000000000000002
356.0	0.9999999999999999
