-4.489995101540426e-11	1.0318043090463917e-07	2.079162735665214e-06	3.0004747021970743e-06	3.975173150419571e-07	0.002183607364170697	0.0008903942463182955	0.00019114054118440232	0.0002791241355812447	3.887855085495573e-08	
3.683869158407802e-11	1.0317801583034913e-07	2.079184135237566e-06	3.0004174416803256e-06	3.9752879717752753e-07	0.0021836044237078865	0.0008903970511197189	0.00019114060009593238	0.00027912415738469036	3.887855251838911e-08	
4.2643044003578894e-10	1.0319093418169197e-07	2.079322056413614e-06	3.0004448336958507e-06	3.9753010996863814e-07	0.0021835996343173335	0.0008904011423929241	0.00019114069372503734	0.00027912419273412364	3.8878555242840244e-08	
2.3297456276684693e-09	1.0320620059174963e-07	2.0794354530441958e-06	3.000679205080496e-06	3.975433102004924e-07	0.002183592509548747	0.000890405818184705	0.00019114081569182758	0.0002791242401905731	3.887855895757334e-08	
1.1555947261101837e-08	1.0307737774125052e-07	2.0777287801335337e-06	3.0009181535040507e-06	3.975755604125555e-07	0.0021835801052096314	0.0008904103607738685	0.00019114095789758733	0.00027912429782564685	3.8878563565742156e-08	
3.814293522384266e-08	1.0320602871256712e-07	2.0796442301326353e-06	3.001016504373728e-06	3.974333601779654e-07	0.0021835474937473317	0.000890414166199354	0.00019114111121439976	0.0002791243633006901	3.887856894637792e-08	
2.6015957597056854e-07	1.0331596940195569e-07	2.0805598825418923e-06	2.9998138939207417e-06	3.9775395353085304e-07	0.0021833224602864514	0.0008904168136278432	0.00019114126633134728	0.0002791244339933837	3.887857495837475e-08	
9.875270063930993e-07	1.0328771178416545e-07	2.0830227330871055e-06	3.0038497293074435e-06	3.9785014220622713e-07	0.0021825867617099263	0.0008904183506000944	0.00019114141927817615	0.0002791245085968676	3.8878581525646845e-08	
4.92315056916436e-07	1.0308803649190535e-07	2.0781530231523514e-06	3.002432429461801e-06	3.9751252826931717e-07	0.00218308914494679	0.000890417780141277	0.00019114156505663113	0.0002791245862817806	3.887858861280983e-08	
3.1020980524059283e-07	1.0328122594444935e-07	2.0803535473206517e-06	3.0010314600429072e-06	3.9769815909294626e-07	0.002183275565445297	0.0008904120699401175	0.00019114170053310148	0.00027912466737695573	3.887859625615425e-08	
1.9551109880063195e-07	1.0362634399487048e-07	2.0820698974248496e-06	2.9994661164244954e-06	3.9730616972964347e-07	0.0021834059513693724	0.0008903960634361829	0.0001911418294498768	0.00027912475360302363	3.887860455348903e-08	
1.1698483462423254e-07	1.030161078918107e-07	2.075142687634442e-06	2.9959873555264307e-06	3.9758886998370995e-07	0.0021835313495620476	0.0008903597040796239	0.00019114195736493657	0.00027912484661350923	3.8878613589107424e-08	
2.7774588153547714e-08	1.0321527094964489e-07	2.0794359293306962e-06	3.0037710384146185e-06	3.966414006529958e-07	0.0021836835451287803	0.0008902851553723742	0.00019114209089886232	0.00027912494783842765	3.8878623428638696e-08	
-4.6668000475731136e-08	1.0348024967362838e-07	2.0812792932218714e-06	3.001950871793546e-06	3.9750264118763797e-07	0.002183886991338978	0.0008901547456535393	0.0001911422370270907	0.00027912505838023855	3.8878634116190444e-08	
-1.219053113868569e-07	1.0294906203579055e-07	2.0848418893119565e-06	3.0007326129269383e-06	3.9778277271717195e-07	0.002184121149395064	0.0008899934458265272	0.00019114240226625762	0.00027912517893023393	3.887864567231023e-08	
-1.9092154112532903e-07	1.0318997364444822e-07	2.0785737757882736e-06	2.9992585613290424e-06	3.9741845026965464e-07	0.002184315055344586	0.0008898761014007251	0.00019114259176745296	0.00027912530969859134	3.887865809232546e-08	
